"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:01:49",5,1910,10,1911,10,1809,148
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:01:52",12,10,434,11,433,36,493
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:01:54",8,770,222,768,223,762,129
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:01:57",12,10,434,9,434,62,488
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:02:00",31,390,1070,389,1069,299,1019
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:02:03",1,390,10,391,10,406,53
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:02:05",8,770,222,770,221,769,185
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:02:07",27,1150,858,1149,857,1148,848
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:02:10",13,390,434,389,434,304,380
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:02:12",1,390,10,390,11,416,0
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:02:15",16,1530,434,1529,435,1500,484
"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:14",5,1910,10,1908,9,1864,32
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:16",35,1910,1070,1908,1068,1854,838
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:19",34,1530,1070,1529,1068,1522,958
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:22",4,1530,10,1531,9,1527,41
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:25",17,1910,434,1908,433,1828,376
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:27",28,1530,858,1528,856,1528,751
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:31",30,10,1070,10,1070,84,1064
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:33",18,10,646,11,646,91,583
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:35",34,1530,1070,1530,1069,1499,941
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:38",20,770,646,770,645,748,660
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:41",17,1910,434,1910,435,1878,365
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:44",29,1910,858,1909,858,1844,679
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:49",25,390,858,388,857,435,946
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:51",15,1150,434,1150,433,1165,426
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:54",25,390,858,389,858,450,892
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:55:57",23,1910,646,1909,646,1850,557
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:00",7,390,222,388,220,357,261
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:03",26,770,858,769,859,785,891
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:06",3,1150,10,1150,11,1163,29
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:09",0,10,10,12,11,57,17
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:12",27,1150,858,1148,859,1149,829
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:15",24,10,858,10,860,125,780
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:17",14,770,434,768,434,806,418
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:19",9,1150,222,1148,222,1160,225
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:22",4,1530,10,1528,9,1546,46
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:24",33,1150,1070,1150,1069,1174,1001
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:25",32,770,1070,768,1068,793,1057
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:27",26,770,858,769,859,792,957
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:30",23,1910,646,1911,648,1869,565
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:32",11,1910,222,1910,222,1871,208
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:36",18,10,646,9,645,120,594
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:39",11,1910,222,1911,223,1861,241
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:43",33,1150,1070,1148,1071,311,915
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:46",35,1910,1070,1909,1070,1774,901
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:49",19,390,646,390,644,430,615
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:51",7,390,222,391,223,351,271
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:53",30,10,1070,10,1068,164,1039
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:57",15,1150,434,1150,434,1191,430
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:56:59",2,770,10,769,10,755,36
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:02",21,1150,646,1148,645,1157,632
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:05",20,770,646,769,646,765,668
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:07",21,1150,646,1150,646,1173,626
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:10",29,1910,858,1911,859,1841,666
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:12",28,1530,858,1531,857,1568,931
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:14",32,770,1070,769,1070,1701,88
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:16",10,1530,222,1529,221,1522,239
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:18",22,1530,646,1531,646,1536,548
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:21",14,770,434,770,433,757,465
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:24",6,10,222,8,223,73,180
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:27",0,10,10,10,8,36,6
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:29",10,1530,222,1529,223,1525,222
