"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:46",0,10,10,10,11,12,56
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:47",27,1150,858,1151,859,1175,868
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:49",24,10,858,10,859,63,894
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:51",14,770,434,768,432,759,459
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:52",9,1150,222,1149,222,1126,14
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:54",4,1530,10,1531,9,1167,67
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:56",33,1150,1070,1148,1071,1174,1025
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:01:58",32,770,1070,769,1071,745,1032
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:00",26,770,858,770,858,715,763
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:02",23,1910,646,1909,646,1905,663
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:04",11,1910,222,1908,221,1889,244
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:06",18,10,646,9,646,67,702
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:07",11,1910,222,1908,221,1888,134
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:09",33,1150,1070,1151,1072,1144,1037
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:11",35,1910,1070,1912,1072,1805,1062
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:14",19,390,646,390,647,287,510
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:16",7,390,222,390,222,286,31
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:18",30,10,1070,10,1070,7,451
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:20",15,1150,434,1150,432,1150,241
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:22",2,770,10,770,9,720,69
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:24",21,1150,646,1151,648,1143,480
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:25",20,770,646,770,646,699,565
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:26",21,1150,646,1151,645,1147,559
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:28",29,1910,858,1911,857,1914,741
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:30",28,1530,858,1531,857,1607,768
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:32",32,770,1070,768,1071,751,988
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:34",10,1530,222,1532,223,1582,4
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:35",22,1530,646,1530,648,1584,570
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:37",14,770,434,769,432,702,230
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:38",6,10,222,9,222,5,192
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:40",0,10,10,11,12,18,81
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:41",10,1530,222,1530,223,1579,26
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:43",9,1150,222,1150,221,1111,13
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:44",24,10,858,8,856,29,440
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:46",3,1150,10,1149,11,1122,13
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:47",2,770,10,769,12,1122,13
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:49",19,390,646,389,645,284,522
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:51",31,390,1070,389,1070,239,1018
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:53",6,10,222,12,222,7,191
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:55",22,1530,646,1530,647,1576,510
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:56",16,1530,434,1528,434,1608,270
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:57",13,390,434,390,435,268,270
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:02:59",5,1910,10,1911,9,1882,41
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:00",12,10,434,7,434,32,498
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:02",8,770,222,770,221,721,34
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:04",12,10,434,9,433,93,168
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:06",31,390,1070,390,1070,290,972
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:08",1,390,10,390,8,378,1
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:09",8,770,222,769,222,699,34
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:12",27,1150,858,1149,858,1153,786
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:13",13,390,434,388,432,284,237
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:16",1,390,10,390,10,436,28
"bottom_svd",Tim,"Gazepoint GP3","2021-07-01 17:03:17",16,1530,434,1530,432,1555,203
"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:13",5,1910,10,1909,9,1903,60
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:15",35,1910,1070,1911,1070,1855,969
