"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:03",5,1910,10,1909,9,1849,50
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:06",12,10,434,10,433,106,533
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:09",8,770,222,769,223,785,237
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:12",12,10,434,9,434,19,464
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:14",31,390,1070,388,1071,323,1024
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:17",1,390,10,391,9,406,22
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:20",8,770,222,769,221,787,166
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:23",27,1150,858,1149,858,1158,837
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:26",13,390,434,389,434,358,380
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:28",1,390,10,389,9,422,0
"bottom_mf","Tim","Gazepoint GP3","2021-07-05 23:56:30",16,1530,434,1529,435,1538,406
"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:06",5,1910,10,1907,10,1851,49
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:09",35,1910,1070,1910,1069,1836,924
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:11",34,1530,1070,1529,1072,1521,1022
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:13",4,1530,10,1527,10,1475,46
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:20",17,1910,434,1909,432,1839,438
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:21",28,1530,858,1531,859,1495,782
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:24",30,10,1070,11,1070,145,938
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:26",18,10,646,10,646,106,565
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:29",34,1530,1070,1530,1070,1512,1001
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:31",20,770,646,769,645,737,632
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:33",17,1910,434,1910,434,1816,409
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:36",29,1910,858,1910,859,1802,749
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:38",25,390,858,391,859,389,872
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:41",15,1150,434,1148,432,1148,480
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:43",25,390,858,390,860,437,823
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:47",23,1910,646,1910,646,1823,607
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:50",7,390,222,388,221,359,215
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:52",26,770,858,770,857,736,884
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:55",3,1150,10,1150,10,1135,13
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:58:59",0,10,10,8,9,29,3
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:04",27,1150,858,1149,858,1101,831
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:07",24,10,858,8,857,26,915
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:10",14,770,434,769,434,749,459
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:14",9,1150,222,1150,222,1141,256
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:16",4,1530,10,1531,10,1483,21
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:20",33,1150,1070,1150,1071,1155,1026
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:22",32,770,1070,769,1070,761,1041
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:25",26,770,858,769,856,760,921
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:28",23,1910,646,1908,645,1812,595
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:31",11,1910,222,1910,223,1848,225
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:34",18,10,646,9,646,79,614
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:37",11,1910,222,1911,222,1797,244
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:39",33,1150,1070,1149,1070,1122,1063
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:42",35,1910,1070,1910,1071,1779,906
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:44",19,390,646,389,646,394,634
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:47",7,390,222,391,220,370,222
