"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:19",5,1910,10,1907,10,1747,182
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:22",35,1910,1070,1909,1068,1906,1040
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:25",34,1530,1070,1531,1068,1543,1017
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:28",4,1530,10,1530,9,1568,4
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:30",17,1910,434,1912,433,1889,456
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:31",28,1530,858,1531,856,1570,845
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:35",30,10,1070,10,1070,15,1045
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:37",18,10,646,10,643,1,632
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:41",34,1530,1070,1530,1068,1582,1063
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:43",20,770,646,770,644,745,678
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:46",17,1910,434,1909,433,1908,433
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:48",29,1910,858,1911,858,1801,925
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:50",25,390,858,391,859,329,838
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:53",15,1150,434,1150,433,1192,445
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:38:56",25,390,858,390,857,362,860
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:00",23,1910,646,1909,646,1916,634
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:02",7,390,222,390,220,362,157
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:04",26,770,858,769,859,752,837
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:06",3,1150,10,1150,10,1159,18
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:08",0,10,10,9,10,141,203
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:11",27,1150,858,1147,858,1145,917
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:13",24,10,858,10,859,0,851
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:15",14,770,434,770,433,758,432
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:18",9,1150,222,1150,220,1129,250
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:20",4,1530,10,1529,10,1536,8
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:23",33,1150,1070,1150,1069,1132,1056
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:25",32,770,1070,769,1070,755,1050
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:28",26,770,858,771,858,735,871
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:30",23,1910,646,1909,647,1913,686
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:32",11,1910,222,1909,222,1905,246
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:35",18,10,646,10,647,127,736
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:39",11,1910,222,1910,222,1911,238
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:42",33,1150,1070,1149,1071,1173,1071
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:45",35,1910,1070,1910,1072,1915,1061
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:47",19,390,646,391,646,368,679
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:50",7,390,222,389,221,375,182
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:53",30,10,1070,10,1069,4,1073
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:55",15,1150,434,1150,434,1169,439
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:39:58",2,770,10,770,10,795,40
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:40:02",21,1150,646,1148,645,1169,548
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:40:04",20,770,646,770,646,747,637
"bottom_svd","Tim","Gazepoint GP3","2021-07-04 23:40:06",21,1150,646,1152,645,1143,629
